origem,destino,cluster,tipoDeFrete,perfil,custo,volumeMinimo,forcarUso,desconsiderarCustoFrete,debitoIcmsOrigem,creditoIcmsDestino
CD_9,Cliente_130,SIMILAR,Outbound,Aereo,0.15,0.0,3,False,False,False
CD_9,Cliente_131,SIMILAR,Outbound,Aereo,0.15,0.0,3,False,False,False
CD_9,Cliente_132,SIMILAR,Outbound,Aereo,0.15,0.0,3,False,False,False
CD_9,Cliente_133,SIMILAR,Outbound,Aereo,0.62,0.0,3,False,False,False
CD_9,Cliente_134,SIMILAR,Outbound,Aereo,0.62,0.0,3,False,False,False
CD_9,Cliente_135,SIMILAR,Outbound,Aereo,0.62,0.0,3,False,False,False
CD_9,Cliente_136,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_9,Cliente_137,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_9,Cliente_138,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_9,Cliente_139,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_9,Cliente_140,SIMILAR,Outbound,Aereo,0.96,0.0,3,False,False,False
CD_9,Cliente_141,SIMILAR,Outbound,Aereo,0.96,0.0,3,False,False,False
CD_9,Cliente_142,SIMILAR,Outbound,Aereo,0.96,0.0,3,False,False,False
CD_9,Cliente_143,SIMILAR,Outbound,Aereo,2.9,0.0,3,False,False,False
CD_9,Cliente_144,SIMILAR,Outbound,Aereo,2.9,0.0,3,False,False,False
CD_9,Cliente_145,SIMILAR,Outbound,Aereo,2.9,0.0,3,False,False,False
CD_9,Cliente_146,SIMILAR,Outbound,Aereo,2.9,0.0,3,False,False,False
CD_9,Cliente_147,SIMILAR,Outbound,Aereo,1.53,0.0,3,False,False,False
CD_9,Cliente_148,SIMILAR,Outbound,Aereo,1.62,0.0,3,False,False,False
CD_9,Cliente_149,SIMILAR,Outbound,Aereo,1.53,0.0,3,False,False,False
CD_9,Cliente_150,SIMILAR,Outbound,Aereo,1.53,0.0,3,False,False,False
CD_9,Cliente_151,SIMILAR,Outbound,Aereo,1.53,0.0,3,False,False,False
CD_9,Cliente_152,SIMILAR,Outbound,Aereo,1.53,0.0,3,False,False,False
CD_9,Cliente_153,SIMILAR,Outbound,Aereo,1.62,0.0,3,False,False,False
CD_9,Cliente_154,SIMILAR,Outbound,Aereo,1.62,0.0,3,False,False,False
CD_9,Cliente_155,SIMILAR,Outbound,Aereo,1.62,0.0,3,False,False,False
CD_9,Cliente_156,SIMILAR,Outbound,Aereo,2.68,0.0,3,False,False,False
CD_9,Cliente_157,SIMILAR,Outbound,Aereo,2.68,0.0,3,False,False,False
CD_9,Cliente_158,SIMILAR,Outbound,Aereo,2.68,0.0,3,False,False,False
CD_9,Cliente_159,SIMILAR,Outbound,Aereo,2.68,0.0,3,False,False,False
CD_9,Cliente_160,SIMILAR,Outbound,Aereo,2.83,0.0,3,False,False,False
CD_9,Cliente_161,SIMILAR,Outbound,Aereo,2.83,0.0,3,False,False,False
CD_9,Cliente_162,SIMILAR,Outbound,Aereo,2.83,0.0,3,False,False,False
CD_10,Cliente_1,SIMILAR,Outbound,Aereo,3.26,0.0,3,False,False,False
CD_10,Cliente_2,SIMILAR,Outbound,Aereo,3.26,0.0,3,False,False,False
CD_10,Cliente_3,SIMILAR,Outbound,Aereo,3.26,0.0,3,False,False,False
CD_10,Cliente_4,SIMILAR,Outbound,Aereo,2.79,0.0,3,False,False,False
CD_10,Cliente_5,SIMILAR,Outbound,Aereo,2.79,0.0,3,False,False,False
CD_10,Cliente_6,SIMILAR,Outbound,Aereo,2.79,0.0,3,False,False,False
CD_10,Cliente_7,SIMILAR,Outbound,Aereo,2.79,0.0,3,False,False,False
CD_10,Cliente_8,SIMILAR,Outbound,Aereo,2.76,0.0,3,False,False,False
CD_10,Cliente_9,SIMILAR,Outbound,Aereo,2.76,0.0,3,False,False,False
CD_10,Cliente_10,SIMILAR,Outbound,Aereo,3.45,0.0,3,False,False,False
CD_10,Cliente_11,SIMILAR,Outbound,Aereo,3.45,0.0,3,False,False,False
CD_10,Cliente_12,SIMILAR,Outbound,Aereo,3.45,0.0,3,False,False,False
CD_10,Cliente_13,SIMILAR,Outbound,Aereo,3.45,0.0,3,False,False,False
CD_10,Cliente_14,SIMILAR,Outbound,Aereo,3.32,0.0,3,False,False,False
CD_10,Cliente_15,SIMILAR,Outbound,Aereo,3.33,0.0,3,False,False,False
CD_10,Cliente_16,SIMILAR,Outbound,Aereo,3.33,0.0,3,False,False,False
CD_10,Cliente_17,SIMILAR,Outbound,Aereo,2.53,0.0,3,False,False,False
CD_10,Cliente_18,SIMILAR,Outbound,Aereo,2.25,0.0,3,False,False,False
CD_10,Cliente_19,SIMILAR,Outbound,Aereo,2.53,0.0,3,False,False,False
CD_10,Cliente_20,SIMILAR,Outbound,Aereo,2.53,0.0,3,False,False,False
CD_10,Cliente_21,SIMILAR,Outbound,Aereo,2.53,0.0,3,False,False,False
CD_10,Cliente_22,SIMILAR,Outbound,Aereo,2.25,0.0,3,False,False,False
CD_10,Cliente_23,SIMILAR,Outbound,Aereo,2.25,0.0,3,False,False,False
CD_10,Cliente_24,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_25,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_26,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_27,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_28,SIMILAR,Outbound,Aereo,2.98,0.0,3,False,False,False
CD_10,Cliente_29,SIMILAR,Outbound,Aereo,2.98,0.0,3,False,False,False
CD_10,Cliente_30,SIMILAR,Outbound,Aereo,2.98,0.0,3,False,False,False
CD_10,Cliente_31,SIMILAR,Outbound,Aereo,1.94,0.0,3,False,False,False
CD_10,Cliente_32,SIMILAR,Outbound,Aereo,1.94,0.0,3,False,False,False
CD_10,Cliente_33,SIMILAR,Outbound,Aereo,1.94,0.0,3,False,False,False
CD_10,Cliente_34,SIMILAR,Outbound,Aereo,1.94,0.0,3,False,False,False
CD_10,Cliente_35,SIMILAR,Outbound,Aereo,1.94,0.0,3,False,False,False
CD_10,Cliente_36,SIMILAR,Outbound,Aereo,1.92,0.0,3,False,False,False
CD_10,Cliente_37,SIMILAR,Outbound,Aereo,2.02,0.0,3,False,False,False
CD_10,Cliente_38,SIMILAR,Outbound,Aereo,1.92,0.0,3,False,False,False
CD_10,Cliente_39,SIMILAR,Outbound,Aereo,1.92,0.0,3,False,False,False
CD_10,Cliente_40,SIMILAR,Outbound,Aereo,1.92,0.0,3,False,False,False
CD_10,Cliente_41,SIMILAR,Outbound,Aereo,2.02,0.0,3,False,False,False
CD_10,Cliente_42,SIMILAR,Outbound,Aereo,2.02,0.0,3,False,False,False
CD_10,Cliente_43,SIMILAR,Outbound,Aereo,2.02,0.0,3,False,False,False
CD_10,Cliente_44,SIMILAR,Outbound,Aereo,1.89,0.0,3,False,False,False
CD_10,Cliente_45,SIMILAR,Outbound,Aereo,1.89,0.0,3,False,False,False
CD_10,Cliente_46,SIMILAR,Outbound,Aereo,1.89,0.0,3,False,False,False
CD_10,Cliente_47,SIMILAR,Outbound,Aereo,1.89,0.0,3,False,False,False
CD_10,Cliente_48,SIMILAR,Outbound,Aereo,1.99,0.0,3,False,False,False
CD_10,Cliente_49,SIMILAR,Outbound,Aereo,1.99,0.0,3,False,False,False
CD_10,Cliente_50,SIMILAR,Outbound,Aereo,1.99,0.0,3,False,False,False
CD_10,Cliente_51,SIMILAR,Outbound,Aereo,3.08,0.0,3,False,False,False
CD_10,Cliente_52,SIMILAR,Outbound,Aereo,3.08,0.0,3,False,False,False
CD_10,Cliente_53,SIMILAR,Outbound,Aereo,3.08,0.0,3,False,False,False
CD_10,Cliente_54,SIMILAR,Outbound,Aereo,3.08,0.0,3,False,False,False
CD_10,Cliente_55,SIMILAR,Outbound,Aereo,2.82,0.0,3,False,False,False
CD_10,Cliente_56,SIMILAR,Outbound,Aereo,2.82,0.0,3,False,False,False
CD_10,Cliente_57,SIMILAR,Outbound,Aereo,1.64,0.0,3,False,False,False
CD_10,Cliente_58,SIMILAR,Outbound,Aereo,1.66,0.0,3,False,False,False
CD_10,Cliente_59,SIMILAR,Outbound,Aereo,1.64,0.0,3,False,False,False
CD_10,Cliente_60,SIMILAR,Outbound,Aereo,1.64,0.0,3,False,False,False
CD_10,Cliente_61,SIMILAR,Outbound,Aereo,1.64,0.0,3,False,False,False
CD_10,Cliente_62,SIMILAR,Outbound,Aereo,1.66,0.0,3,False,False,False
CD_10,Cliente_63,SIMILAR,Outbound,Aereo,1.66,0.0,3,False,False,False
CD_10,Cliente_64,SIMILAR,Outbound,Aereo,1.66,0.0,3,False,False,False
CD_10,Cliente_65,SIMILAR,Outbound,Aereo,1.68,0.0,3,False,False,False
CD_10,Cliente_66,SIMILAR,Outbound,Aereo,1.68,0.0,3,False,False,False
CD_10,Cliente_67,SIMILAR,Outbound,Aereo,1.68,0.0,3,False,False,False
CD_10,Cliente_68,SIMILAR,Outbound,Aereo,1.68,0.0,3,False,False,False
CD_10,Cliente_69,SIMILAR,Outbound,Aereo,1.69,0.0,3,False,False,False
CD_10,Cliente_70,SIMILAR,Outbound,Aereo,1.69,0.0,3,False,False,False
CD_10,Cliente_71,SIMILAR,Outbound,Aereo,1.69,0.0,3,False,False,False
CD_10,Cliente_72,SIMILAR,Outbound,Aereo,2.17,0.0,3,False,False,False
CD_10,Cliente_73,SIMILAR,Outbound,Aereo,2.17,0.0,3,False,False,False
CD_10,Cliente_74,SIMILAR,Outbound,Aereo,2.17,0.0,3,False,False,False
CD_10,Cliente_75,SIMILAR,Outbound,Aereo,2.17,0.0,3,False,False,False
CD_10,Cliente_76,SIMILAR,Outbound,Aereo,2.29,0.0,3,False,False,False
CD_10,Cliente_77,SIMILAR,Outbound,Aereo,2.29,0.0,3,False,False,False
CD_10,Cliente_78,SIMILAR,Outbound,Aereo,2.29,0.0,3,False,False,False
CD_10,Cliente_79,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_80,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_81,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_82,SIMILAR,Outbound,Aereo,3.07,0.0,3,False,False,False
CD_10,Cliente_83,SIMILAR,Outbound,Aereo,3.17,0.0,3,False,False,False
CD_10,Cliente_84,SIMILAR,Outbound,Aereo,3.17,0.0,3,False,False,False
CD_10,Cliente_85,SIMILAR,Outbound,Aereo,2.97,0.0,3,False,False,False
CD_10,Cliente_86,SIMILAR,Outbound,Aereo,2.97,0.0,3,False,False,False
CD_10,Cliente_87,SIMILAR,Outbound,Aereo,2.97,0.0,3,False,False,False
CD_10,Cliente_88,SIMILAR,Outbound,Aereo,2.97,0.0,3,False,False,False
CD_10,Cliente_89,SIMILAR,Outbound,Aereo,2.89,0.0,3,False,False,False
CD_10,Cliente_90,SIMILAR,Outbound,Aereo,2.89,0.0,3,False,False,False
CD_10,Cliente_91,SIMILAR,Outbound,Aereo,2.89,0.0,3,False,False,False
CD_10,Cliente_92,SIMILAR,Outbound,Aereo,2.96,0.0,3,False,False,False
CD_10,Cliente_93,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_10,Cliente_94,SIMILAR,Outbound,Aereo,2.96,0.0,3,False,False,False
CD_10,Cliente_95,SIMILAR,Outbound,Aereo,2.96,0.0,3,False,False,False
CD_10,Cliente_96,SIMILAR,Outbound,Aereo,2.96,0.0,3,False,False,False
CD_10,Cliente_97,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_10,Cliente_98,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_10,Cliente_99,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_10,Cliente_100,SIMILAR,Outbound,Aereo,2.92,0.0,3,False,False,False
CD_10,Cliente_101,SIMILAR,Outbound,Aereo,2.92,0.0,3,False,False,False
CD_10,Cliente_102,SIMILAR,Outbound,Aereo,2.92,0.0,3,False,False,False
CD_10,Cliente_103,SIMILAR,Outbound,Aereo,2.99,0.0,3,False,False,False
CD_10,Cliente_104,SIMILAR,Outbound,Aereo,0.69,0.0,3,False,False,False
CD_10,Cliente_105,SIMILAR,Outbound,Aereo,0.69,0.0,3,False,False,False
CD_10,Cliente_106,SIMILAR,Outbound,Aereo,0.69,0.0,3,False,False,False
CD_10,Cliente_107,SIMILAR,Outbound,Aereo,0.69,0.0,3,False,False,False
CD_10,Cliente_108,SIMILAR,Outbound,Aereo,1.26,0.0,3,False,False,False
CD_10,Cliente_109,SIMILAR,Outbound,Aereo,1.26,0.0,3,False,False,False
CD_10,Cliente_110,SIMILAR,Outbound,Aereo,1.26,0.0,3,False,False,False
CD_10,Cliente_111,SIMILAR,Outbound,Aereo,1.54,0.0,3,False,False,False
CD_10,Cliente_112,SIMILAR,Outbound,Aereo,1.54,0.0,3,False,False,False
CD_10,Cliente_113,SIMILAR,Outbound,Aereo,1.54,0.0,3,False,False,False
CD_10,Cliente_114,SIMILAR,Outbound,Aereo,1.54,0.0,3,False,False,False
CD_10,Cliente_115,SIMILAR,Outbound,Aereo,1.61,0.0,3,False,False,False
CD_10,Cliente_116,SIMILAR,Outbound,Aereo,1.61,0.0,3,False,False,False
CD_10,Cliente_117,SIMILAR,Outbound,Aereo,1.61,0.0,3,False,False,False
CD_10,Cliente_118,SIMILAR,Outbound,Aereo,3.06,0.0,3,False,False,False
CD_10,Cliente_119,SIMILAR,Outbound,Aereo,3.06,0.0,3,False,False,False
CD_10,Cliente_120,SIMILAR,Outbound,Aereo,3.06,0.0,3,False,False,False
CD_10,Cliente_121,SIMILAR,Outbound,Aereo,3.0,0.0,3,False,False,False
CD_10,Cliente_122,SIMILAR,Outbound,Aereo,3.0,0.0,3,False,False,False
CD_10,Cliente_123,SIMILAR,Outbound,Aereo,3.0,0.0,3,False,False,False
CD_10,Cliente_124,SIMILAR,Outbound,Aereo,2.76,0.0,3,False,False,False
CD_10,Cliente_125,SIMILAR,Outbound,Aereo,2.76,0.0,3,False,False,False
CD_10,Cliente_126,SIMILAR,Outbound,Aereo,3.8,0.0,3,False,False,False
CD_10,Cliente_127,SIMILAR,Outbound,Aereo,3.8,0.0,3,False,False,False
CD_10,Cliente_128,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_10,Cliente_129,SIMILAR,Outbound,Aereo,1.13,0.0,3,False,False,False
CD_10,Cliente_130,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_10,Cliente_131,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_10,Cliente_132,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_10,Cliente_133,SIMILAR,Outbound,Aereo,1.13,0.0,3,False,False,False
CD_10,Cliente_134,SIMILAR,Outbound,Aereo,1.13,0.0,3,False,False,False
CD_10,Cliente_135,SIMILAR,Outbound,Aereo,1.13,0.0,3,False,False,False
CD_10,Cliente_136,SIMILAR,Outbound,Aereo,0.14,0.0,3,False,False,False
CD_10,Cliente_137,SIMILAR,Outbound,Aereo,0.14,0.0,3,False,False,False
CD_10,Cliente_138,SIMILAR,Outbound,Aereo,0.14,0.0,3,False,False,False
CD_10,Cliente_139,SIMILAR,Outbound,Aereo,0.14,0.0,3,False,False,False
CD_10,Cliente_140,SIMILAR,Outbound,Aereo,0.52,0.0,3,False,False,False
CD_10,Cliente_141,SIMILAR,Outbound,Aereo,0.52,0.0,3,False,False,False
CD_10,Cliente_142,SIMILAR,Outbound,Aereo,0.52,0.0,3,False,False,False
CD_10,Cliente_143,SIMILAR,Outbound,Aereo,2.67,0.0,3,False,False,False
CD_10,Cliente_144,SIMILAR,Outbound,Aereo,2.67,0.0,3,False,False,False
CD_10,Cliente_145,SIMILAR,Outbound,Aereo,2.67,0.0,3,False,False,False
CD_10,Cliente_146,SIMILAR,Outbound,Aereo,2.67,0.0,3,False,False,False
CD_10,Cliente_147,SIMILAR,Outbound,Aereo,1.14,0.0,3,False,False,False
CD_10,Cliente_148,SIMILAR,Outbound,Aereo,1.43,0.0,3,False,False,False
CD_10,Cliente_149,SIMILAR,Outbound,Aereo,1.14,0.0,3,False,False,False
CD_10,Cliente_150,SIMILAR,Outbound,Aereo,1.14,0.0,3,False,False,False
CD_10,Cliente_151,SIMILAR,Outbound,Aereo,1.14,0.0,3,False,False,False
CD_10,Cliente_152,SIMILAR,Outbound,Aereo,1.14,0.0,3,False,False,False
CD_10,Cliente_153,SIMILAR,Outbound,Aereo,1.43,0.0,3,False,False,False
CD_10,Cliente_154,SIMILAR,Outbound,Aereo,1.43,0.0,3,False,False,False
CD_10,Cliente_155,SIMILAR,Outbound,Aereo,1.43,0.0,3,False,False,False
CD_10,Cliente_156,SIMILAR,Outbound,Aereo,2.43,0.0,3,False,False,False
CD_10,Cliente_157,SIMILAR,Outbound,Aereo,2.43,0.0,3,False,False,False
CD_10,Cliente_158,SIMILAR,Outbound,Aereo,2.43,0.0,3,False,False,False
CD_10,Cliente_159,SIMILAR,Outbound,Aereo,2.43,0.0,3,False,False,False
CD_10,Cliente_160,SIMILAR,Outbound,Aereo,2.59,0.0,3,False,False,False
CD_10,Cliente_161,SIMILAR,Outbound,Aereo,2.59,0.0,3,False,False,False
CD_10,Cliente_162,SIMILAR,Outbound,Aereo,2.59,0.0,3,False,False,False
CD_2,Cliente_1,SIMILAR,Outbound,Aereo,3.01,0.0,3,False,False,False
CD_2,Cliente_2,SIMILAR,Outbound,Aereo,3.01,0.0,3,False,False,False
CD_2,Cliente_3,SIMILAR,Outbound,Aereo,3.01,0.0,3,False,False,False
CD_2,Cliente_4,SIMILAR,Outbound,Aereo,2.41,0.0,3,False,False,False
CD_2,Cliente_5,SIMILAR,Outbound,Aereo,2.41,0.0,3,False,False,False
CD_2,Cliente_6,SIMILAR,Outbound,Aereo,2.41,0.0,3,False,False,False
CD_2,Cliente_7,SIMILAR,Outbound,Aereo,2.41,0.0,3,False,False,False
CD_2,Cliente_8,SIMILAR,Outbound,Aereo,2.38,0.0,3,False,False,False
CD_2,Cliente_9,SIMILAR,Outbound,Aereo,2.38,0.0,3,False,False,False
CD_2,Cliente_10,SIMILAR,Outbound,Aereo,3.21,0.0,3,False,False,False
CD_2,Cliente_11,SIMILAR,Outbound,Aereo,3.21,0.0,3,False,False,False
CD_2,Cliente_12,SIMILAR,Outbound,Aereo,3.21,0.0,3,False,False,False
CD_2,Cliente_13,SIMILAR,Outbound,Aereo,3.21,0.0,3,False,False,False
CD_2,Cliente_14,SIMILAR,Outbound,Aereo,3.06,0.0,3,False,False,False
CD_2,Cliente_15,SIMILAR,Outbound,Aereo,3.0,0.0,3,False,False,False
CD_2,Cliente_16,SIMILAR,Outbound,Aereo,3.0,0.0,3,False,False,False
CD_2,Cliente_17,SIMILAR,Outbound,Aereo,2.12,0.0,3,False,False,False
CD_2,Cliente_18,SIMILAR,Outbound,Aereo,1.87,0.0,3,False,False,False
CD_2,Cliente_19,SIMILAR,Outbound,Aereo,2.12,0.0,3,False,False,False
CD_2,Cliente_20,SIMILAR,Outbound,Aereo,2.12,0.0,3,False,False,False
CD_2,Cliente_21,SIMILAR,Outbound,Aereo,2.12,0.0,3,False,False,False
CD_2,Cliente_22,SIMILAR,Outbound,Aereo,1.87,0.0,3,False,False,False
CD_2,Cliente_23,SIMILAR,Outbound,Aereo,1.87,0.0,3,False,False,False
CD_2,Cliente_24,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_25,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_26,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_27,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_28,SIMILAR,Outbound,Aereo,2.62,0.0,3,False,False,False
CD_2,Cliente_29,SIMILAR,Outbound,Aereo,2.62,0.0,3,False,False,False
CD_2,Cliente_30,SIMILAR,Outbound,Aereo,2.62,0.0,3,False,False,False
CD_2,Cliente_31,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_32,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_33,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_34,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_35,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_36,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_37,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_38,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_39,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_40,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_41,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_42,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_43,SIMILAR,Outbound,Aereo,1.42,0.0,3,False,False,False
CD_2,Cliente_44,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_45,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_46,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_47,SIMILAR,Outbound,Aereo,1.37,0.0,3,False,False,False
CD_2,Cliente_48,SIMILAR,Outbound,Aereo,1.31,0.0,3,False,False,False
CD_2,Cliente_49,SIMILAR,Outbound,Aereo,1.31,0.0,3,False,False,False
CD_2,Cliente_50,SIMILAR,Outbound,Aereo,1.31,0.0,3,False,False,False
CD_2,Cliente_51,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_2,Cliente_52,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_2,Cliente_53,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_2,Cliente_54,SIMILAR,Outbound,Aereo,2.73,0.0,3,False,False,False
CD_2,Cliente_55,SIMILAR,Outbound,Aereo,2.44,0.0,3,False,False,False
CD_2,Cliente_56,SIMILAR,Outbound,Aereo,2.44,0.0,3,False,False,False
CD_2,Cliente_57,SIMILAR,Outbound,Aereo,1.03,0.0,3,False,False,False
CD_2,Cliente_58,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_2,Cliente_59,SIMILAR,Outbound,Aereo,1.03,0.0,3,False,False,False
CD_2,Cliente_60,SIMILAR,Outbound,Aereo,1.03,0.0,3,False,False,False
CD_2,Cliente_61,SIMILAR,Outbound,Aereo,1.03,0.0,3,False,False,False
CD_2,Cliente_62,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_2,Cliente_63,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_2,Cliente_64,SIMILAR,Outbound,Aereo,0.89,0.0,3,False,False,False
CD_2,Cliente_65,SIMILAR,Outbound,Aereo,1.4,0.0,3,False,False,False
CD_2,Cliente_66,SIMILAR,Outbound,Aereo,1.4,0.0,3,False,False,False
CD_2,Cliente_67,SIMILAR,Outbound,Aereo,1.4,0.0,3,False,False,False
CD_2,Cliente_68,SIMILAR,Outbound,Aereo,1.4,0.0,3,False,False,False
CD_2,Cliente_69,SIMILAR,Outbound,Aereo,1.28,0.0,3,False,False,False
CD_2,Cliente_70,SIMILAR,Outbound,Aereo,1.28,0.0,3,False,False,False
CD_2,Cliente_71,SIMILAR,Outbound,Aereo,1.28,0.0,3,False,False,False
CD_2,Cliente_72,SIMILAR,Outbound,Aereo,1.83,0.0,3,False,False,False
CD_2,Cliente_73,SIMILAR,Outbound,Aereo,1.83,0.0,3,False,False,False
CD_2,Cliente_74,SIMILAR,Outbound,Aereo,1.83,0.0,3,False,False,False
CD_2,Cliente_75,SIMILAR,Outbound,Aereo,1.83,0.0,3,False,False,False
CD_2,Cliente_76,SIMILAR,Outbound,Aereo,1.8,0.0,3,False,False,False
CD_2,Cliente_77,SIMILAR,Outbound,Aereo,1.8,0.0,3,False,False,False
CD_2,Cliente_78,SIMILAR,Outbound,Aereo,1.8,0.0,3,False,False,False
CD_2,Cliente_79,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_80,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_81,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_82,SIMILAR,Outbound,Aereo,2.71,0.0,3,False,False,False
CD_2,Cliente_83,SIMILAR,Outbound,Aereo,2.7,0.0,3,False,False,False
CD_2,Cliente_84,SIMILAR,Outbound,Aereo,2.7,0.0,3,False,False,False
CD_2,Cliente_85,SIMILAR,Outbound,Aereo,2.61,0.0,3,False,False,False
CD_2,Cliente_86,SIMILAR,Outbound,Aereo,2.61,0.0,3,False,False,False
CD_2,Cliente_87,SIMILAR,Outbound,Aereo,2.61,0.0,3,False,False,False
CD_2,Cliente_88,SIMILAR,Outbound,Aereo,2.61,0.0,3,False,False,False
CD_2,Cliente_89,SIMILAR,Outbound,Aereo,2.59,0.0,3,False,False,False
CD_2,Cliente_90,SIMILAR,Outbound,Aereo,2.59,0.0,3,False,False,False
CD_2,Cliente_91,SIMILAR,Outbound,Aereo,2.59,0.0,3,False,False,False
CD_2,Cliente_92,SIMILAR,Outbound,Aereo,2.58,0.0,3,False,False,False
CD_2,Cliente_93,SIMILAR,Outbound,Aereo,2.48,0.0,3,False,False,False
CD_2,Cliente_94,SIMILAR,Outbound,Aereo,2.58,0.0,3,False,False,False
CD_2,Cliente_95,SIMILAR,Outbound,Aereo,2.58,0.0,3,False,False,False
CD_2,Cliente_96,SIMILAR,Outbound,Aereo,2.58,0.0,3,False,False,False
CD_2,Cliente_97,SIMILAR,Outbound,Aereo,2.48,0.0,3,False,False,False
CD_2,Cliente_98,SIMILAR,Outbound,Aereo,2.48,0.0,3,False,False,False
CD_2,Cliente_99,SIMILAR,Outbound,Aereo,2.48,0.0,3,False,False,False
CD_2,Cliente_100,SIMILAR,Outbound,Aereo,2.55,0.0,3,False,False,False
CD_2,Cliente_101,SIMILAR,Outbound,Aereo,2.55,0.0,3,False,False,False
CD_2,Cliente_102,SIMILAR,Outbound,Aereo,2.55,0.0,3,False,False,False
CD_2,Cliente_103,SIMILAR,Outbound,Aereo,2.55,0.0,3,False,False,False
CD_2,Cliente_104,SIMILAR,Outbound,Aereo,0.82,0.0,3,False,False,False
CD_2,Cliente_105,SIMILAR,Outbound,Aereo,0.82,0.0,3,False,False,False
CD_2,Cliente_106,SIMILAR,Outbound,Aereo,0.82,0.0,3,False,False,False
CD_2,Cliente_107,SIMILAR,Outbound,Aereo,0.82,0.0,3,False,False,False
CD_2,Cliente_108,SIMILAR,Outbound,Aereo,1.03,0.0,3,False,False,False
CD_2,Cliente_109,SIMILAR,Outbound,Aereo,1.03,0.0,3,False,False,False
CD_2,Cliente_110,SIMILAR,Outbound,Aereo,1.03,0.0,3,False,False,False
CD_2,Cliente_111,SIMILAR,Outbound,Aereo,1.11,0.0,3,False,False,False
CD_2,Cliente_112,SIMILAR,Outbound,Aereo,1.11,0.0,3,False,False,False
CD_2,Cliente_113,SIMILAR,Outbound,Aereo,1.11,0.0,3,False,False,False
CD_2,Cliente_114,SIMILAR,Outbound,Aereo,1.11,0.0,3,False,False,False
